PerformanceID,PlayerID,ClubID,LeagueID,SeasonID,Goals,MarketValueEUR,GoalToMarketValueRatio
4668,718,49,5,2,0,11069000,0.0000
4669,32,6,1,3,7,45510000,0.1538
4670,512,66,6,3,4,47187000,0.0848
4671,1919,71,6,1,2,34849000,0.0574
4672,12,87,8,4,0,2735000,0.0000
4673,252,42,4,3,0,33304000,0.0000
4674,704,20,2,4,1,25015000,0.0400
4675,224,91,8,3,4,14046000,0.2848
4676,28,12,1,1,6,25104000,0.2390
4677,1681,38,4,5,11,163321000,0.0674
4678,1734,22,2,3,0,25007000,0.0000
4679,299,13,2,1,10,45211000,0.2212
4680,1872,61,6,2,0,8554000,0.0000
4681,1415,34,3,3,0,41772000,0.0000
4682,1332,57,5,1,12,26644000,0.4504
4683,1358,31,3,1,0,44275000,0.0000
4684,1170,20,2,2,3,73137000,0.0410
4685,896,63,6,4,4,18476000,0.2165
4686,1729,51,5,4,5,38685000,0.1292
4687,164,48,4,2,0,38182000,0.0000
4688,971,87,8,4,6,9613000,0.6242
4689,459,66,6,4,6,33578000,0.1787
4690,273,75,7,4,6,14696000,0.4083
4691,1016,20,2,4,1,15748000,0.0635
4692,1674,76,7,5,0,30118000,0.0000
4693,1908,61,6,1,10,19490000,0.5131
4694,1386,18,2,2,7,45325000,0.1544
4695,389,95,8,5,6,13487000,0.4449
4696,1475,29,3,2,2,37672000,0.0531
4697,1407,11,1,5,1,47002000,0.0213
4698,1911,3,1,4,4,19910000,0.2009
4699,272,87,8,2,3,19738000,0.1520
4700,1420,34,3,2,6,40446000,0.1483
4701,753,56,5,2,0,17746000,0.0000
4702,992,12,1,4,5,95492000,0.0524
4703,530,86,8,4,9,10026000,0.8977
4704,270,95,8,1,0,6222000,0.0000
4705,1012,96,8,3,1,14586000,0.0686
4706,1833,43,4,2,4,26399000,0.1515
4707,491,36,3,2,3,17582000,0.1706
4708,1469,85,8,2,3,8560000,0.3505
4709,1614,4,1,3,0,46473000,0.0000
4710,865,63,6,1,2,14935000,0.1339
4711,970,41,4,4,5,42941000,0.1164
4712,392,3,1,1,3,36896000,0.0813
4713,1545,11,1,5,1,5980000,0.1672
4714,426,85,8,1,4,41630000,0.0961
4715,501,46,4,5,0,20046000,0.0000
4716,1859,68,6,4,2,12010000,0.1665
4717,303,3,1,1,0,42464000,0.0000
4718,483,52,5,2,2,66022000,0.0303
4719,358,83,7,4,5,75962000,0.0658
4720,1546,76,7,3,1,26385000,0.0379
4721,1321,74,7,1,5,24564000,0.2035
4722,547,40,4,2,0,48982000,0.0000
4723,936,73,7,4,1,14254000,0.0702
4724,20,74,7,4,8,15576000,0.5136
4725,1365,95,8,3,11,42099000,0.2613
4726,706,58,5,4,5,101427000,0.0493
4727,704,94,8,5,0,7301000,0.0000
4728,926,90,8,4,4,24671000,0.1621
4729,924,27,3,4,2,53723000,0.0372
4730,594,69,6,1,13,31808000,0.4087
4731,282,87,8,4,6,63773000,0.0941
4732,1389,33,3,1,0,10817000,0.0000
4733,500,46,4,3,12,93179000,0.1288
4734,440,44,4,4,0,50503000,0.0000
4735,1146,94,8,5,4,4845000,0.8256
4736,1143,18,2,1,0,24936000,0.0000
4737,219,10,1,4,8,25599000,0.3125
4738,870,24,2,4,4,103213000,0.0388
4739,1339,40,4,4,0,27511000,0.0000
4740,999,90,8,2,3,17179000,0.1746
4741,322,35,3,5,6,147540000,0.0407
4742,968,72,6,2,4,30088000,0.1329
4743,1002,72,6,4,0,6502000,0.0000
4744,797,81,7,3,6,99135000,0.0605
4745,1572,10,1,4,1,39926000,0.0250
4746,1717,59,5,1,10,16232000,0.6161
4747,1998,91,8,3,11,12185000,0.9027
4748,74,49,5,2,2,37206000,0.0538
4749,1725,88,8,4,4,20460000,0.1955
4750,290,18,2,4,11,57779000,0.1904
4751,1141,44,4,1,2,39135000,0.0511
4752,700,46,4,2,1,50431000,0.0198
4753,1713,83,7,3,5,12177000,0.4106
4754,146,85,8,1,15,15276000,0.9819
4755,1337,14,2,2,0,22039000,0.0000
4756,1946,8,1,5,1,27132000,0.0369
4757,1922,28,3,4,5,155145000,0.0322
4758,273,93,8,5,6,7843000,0.7650
4759,1975,59,5,2,12,95442000,0.1257
4760,247,75,7,3,11,30432000,0.3615
4761,585,49,5,2,1,37083000,0.0270
4762,629,94,8,3,1,10553000,0.0948
4763,61,25,3,3,0,24564000,0.0000
4764,1401,48,4,4,0,14386000,0.0000
4765,1014,31,3,4,0,10560000,0.0000
4766,1705,92,8,5,7,7558000,0.9262
4767,1178,29,3,4,3,16752000,0.1791
4768,1553,24,2,3,2,15599000,0.1282
4769,1063,54,5,3,3,11249000,0.2667
4770,1408,94,8,1,3,14518000,0.2066
4771,1526,38,4,5,1,27931000,0.0358
4772,1118,75,7,3,0,15025000,0.0000
4773,554,96,8,2,10,11242000,0.8895
4774,1187,61,6,3,1,13294000,0.0752
4775,311,49,5,2,8,41458000,0.1930
4776,1050,90,8,2,0,5131000,0.0000
4777,713,58,5,5,5,28263000,0.1769
4778,1904,90,8,4,12,42050000,0.2854
4779,1760,91,8,5,4,26402000,0.1515
4780,529,75,7,1,2,23118000,0.0865
4781,812,11,1,4,2,72532000,0.0276
4782,1464,1,1,2,11,44658000,0.2463
4783,1132,61,6,4,4,8832000,0.4529
4784,62,73,7,4,4,34370000,0.1164
4785,974,51,5,1,0,18046000,0.0000
4786,1544,68,6,4,11,102868000,0.1069
4787,176,52,5,3,2,44801000,0.0446
4788,864,32,3,4,4,47917000,0.0835
4789,1997,5,1,1,5,26757000,0.1869
4790,1471,64,6,4,1,53234000,0.0188
4791,274,42,4,3,0,15909000,0.0000
4792,1401,48,4,2,0,9474000,0.0000
4793,476,81,7,2,1,49232000,0.0203
4794,1990,95,8,5,3,10093000,0.2972
4795,1312,22,2,1,2,51188000,0.0391
4796,1303,8,1,3,2,132954000,0.0150
4797,680,45,4,1,1,7059000,0.1417
4798,853,33,3,2,1,25798000,0.0388
4799,207,15,2,5,2,31416000,0.0637
4800,1035,20,2,3,1,49486000,0.0202
4801,228,85,8,2,4,17350000,0.2305
4802,1538,81,7,2,1,17694000,0.0565
4803,1230,18,2,4,0,16833000,0.0000
4804,1433,5,1,3,6,140194000,0.0428
4805,638,8,1,1,5,31532000,0.1586
4806,719,77,7,3,6,28466000,0.2108
4807,1311,52,5,5,0,25627000,0.0000
4808,1619,92,8,4,0,4637000,0.0000
4809,268,60,5,4,2,17340000,0.1153
4810,1446,24,2,5,7,48200000,0.1452
4811,1189,55,5,1,3,28052000,0.1069
4812,170,65,6,1,1,21688000,0.0461
4813,1461,13,2,2,2,57592000,0.0347
4814,635,21,2,5,8,68088000,0.1175
4815,1124,13,2,2,4,23537000,0.1699
4816,320,21,2,5,11,79413000,0.1385
4817,842,13,2,2,11,86339000,0.1274
4818,1531,8,1,3,0,5339000,0.0000
4819,1387,19,2,4,4,69792000,0.0573
4820,1283,19,2,5,8,72127000,0.1109
4821,1405,39,4,4,3,25206000,0.1190
4822,1396,6,1,1,5,33010000,0.1515
4823,1512,67,6,4,0,18088000,0.0000
4824,95,66,6,4,1,16357000,0.0611
4825,1803,51,5,4,8,55349000,0.1445
4826,555,32,3,4,0,17356000,0.0000
4827,242,93,8,2,0,5576000,0.0000
4828,1919,71,6,3,2,18150000,0.1102
4829,1323,47,4,5,6,125876000,0.0477
4830,1845,43,4,1,13,75107000,0.1731
4831,1849,28,3,4,22,53285000,0.4129
4832,470,81,7,2,0,78155000,0.0000
4833,1785,50,5,3,2,54010000,0.0370
4834,754,31,3,2,3,39617000,0.0757
4835,1220,96,8,2,3,19593000,0.1531
4836,371,90,8,3,13,20520000,0.6335
4837,1480,36,3,2,0,7062000,0.0000
4838,996,3,1,4,0,4586000,0.0000
4839,1956,58,5,5,5,19420000,0.2575
4840,1072,13,2,3,2,33230000,0.0602
4841,789,21,2,4,3,23788000,0.1261
4842,368,76,7,5,7,28598000,0.2448
4843,541,65,6,4,2,19423000,0.1030
4844,1460,62,6,4,3,20186000,0.1486
4845,1878,52,5,2,4,42063000,0.0951
4846,1266,24,2,2,5,39405000,0.1269
4847,1019,75,7,2,7,21290000,0.3288
4848,384,82,7,5,6,49621000,0.1209
4849,375,6,1,2,0,4365000,0.0000
4850,1362,90,8,3,0,2219000,0.0000
4851,1311,80,7,3,0,26805000,0.0000
4852,1578,17,2,4,4,28368000,0.1410
4853,1893,50,5,5,3,11794000,0.2544
4854,1816,21,2,3,7,72591000,0.0964
4855,1904,90,8,2,4,17572000,0.2276
4856,989,75,7,5,6,26379000,0.2275
4857,1832,3,1,4,0,17891000,0.0000
4858,1275,70,6,3,1,10003000,0.1000
4859,991,90,8,4,10,12826000,0.7797
4860,1185,63,6,2,0,24642000,0.0000
4861,1918,8,1,4,0,18492000,0.0000
4862,1097,27,3,3,2,37226000,0.0537
4863,536,38,4,4,4,70449000,0.0568
4864,1577,62,6,2,5,44636000,0.1120
4865,446,67,6,1,0,24773000,0.0000
4866,474,28,3,3,4,31884000,0.1255
4867,741,31,3,2,8,61206000,0.1307
4868,1410,96,8,3,0,2587000,0.0000
4869,996,64,6,3,12,29197000,0.4110
4870,305,4,1,3,7,24790000,0.2824
4871,1657,84,7,4,5,21780000,0.2296
4872,494,73,7,4,0,18377000,0.0000
4873,719,77,7,2,4,39384000,0.1016
4874,577,48,4,2,11,47399000,0.2321
4875,1495,56,5,3,2,21963000,0.0911
4876,1841,60,5,3,2,18499000,0.1081
4877,1893,50,5,3,1,30492000,0.0328
4878,41,11,1,4,0,24604000,0.0000
4879,193,69,6,5,0,6410000,0.0000
4880,220,60,5,2,1,36502000,0.0274
4881,128,61,6,4,0,15384000,0.0000
4882,1428,80,7,3,7,16937000,0.4133
4883,651,90,8,2,4,25419000,0.1574
4884,1035,95,8,2,0,9639000,0.0000
4885,1104,95,8,4,10,20834000,0.4800
4886,974,13,2,4,0,46048000,0.0000
4887,841,20,2,3,0,70121000,0.0000
4888,898,23,2,3,2,36644000,0.0546
4889,1553,24,2,4,1,12831000,0.0779
4890,1119,4,1,4,0,100838000,0.0000
4891,1393,86,8,1,0,16518000,0.0000
4892,1016,91,8,1,3,7597000,0.3949
4893,171,96,8,2,8,20672000,0.3870
4894,378,62,6,1,11,34304000,0.3207
4895,420,73,7,3,1,16346000,0.0612
4896,1616,73,7,4,0,10684000,0.0000
4897,1159,80,7,1,13,42332000,0.3071
4898,1488,82,7,4,0,20990000,0.0000
4899,432,16,2,1,6,26128000,0.2296
4900,666,96,8,2,0,4775000,0.0000
4901,1952,41,4,5,0,29789000,0.0000
4902,446,67,6,3,0,24772000,0.0000
4903,804,66,6,3,2,14545000,0.1375
4904,916,29,3,4,12,26101000,0.4598
4905,1816,21,2,1,5,51636000,0.0968
4906,686,61,6,1,0,13657000,0.0000
4907,1082,53,5,2,1,30478000,0.0328
4908,1325,19,2,3,0,31884000,0.0000
4909,97,68,6,5,0,5904000,0.0000
4910,861,20,2,1,1,28533000,0.0350
4911,509,44,4,5,8,24042000,0.3328
4912,137,40,4,4,5,36674000,0.1363
4913,65,61,6,4,2,13397000,0.1493
4914,1402,2,1,3,0,50190000,0.0000
4915,1156,89,8,1,3,7697000,0.3898
4916,1447,79,7,3,10,41809000,0.2392
4917,1580,20,2,3,4,38345000,0.1043
4918,855,11,1,2,5,26065000,0.1918
4919,393,87,8,2,1,4909000,0.2037
4920,1749,15,2,5,2,17883000,0.1118
4921,1103,38,4,3,3,47879000,0.0627
4922,345,32,3,2,0,30273000,0.0000
4923,567,14,2,4,0,34028000,0.0000
4924,1074,22,2,5,9,42751000,0.2105
4925,1201,46,4,3,1,24005000,0.0417
4926,1857,16,2,5,3,130370000,0.0230
4927,704,2,1,1,0,12197000,0.0000
4928,473,34,3,1,0,21942000,0.0000
4929,1563,92,8,2,1,5289000,0.1891
4930,866,54,5,4,1,45940000,0.0218
4931,1609,63,6,1,6,14829000,0.4046
4932,264,52,5,4,8,23737000,0.3370
4933,949,41,4,3,9,45786000,0.1966
4934,1384,89,8,2,1,29108000,0.0344
4935,1424,43,4,2,0,10782000,0.0000
4936,706,58,5,3,8,180000000,0.0444
4937,846,10,1,3,1,25682000,0.0389
4938,1770,11,1,3,0,45223000,0.0000
4939,1883,6,1,5,8,35146000,0.2276
4940,1703,86,8,5,4,17186000,0.2327
4941,210,9,1,3,5,101969000,0.0490
4942,842,89,8,5,3,12824000,0.2339
4943,861,33,3,4,3,104211000,0.0288
4944,1725,88,8,2,4,10103000,0.3959
4945,666,20,2,5,0,48192000,0.0000
4946,1816,21,2,2,6,22037000,0.2723
4947,1769,49,5,1,1,40982000,0.0244
4948,235,43,4,5,14,180000000,0.0778
4949,1576,9,1,4,4,86334000,0.0463
4950,377,85,8,2,5,7159000,0.6984
4951,253,46,4,1,2,19194000,0.1042
4952,182,61,6,4,2,36877000,0.0542
4953,261,21,2,2,8,65734000,0.1217
4954,32,9,1,2,5,148518000,0.0337
4955,279,90,8,5,2,6825000,0.2930
4956,1380,61,6,4,3,25586000,0.1173
4957,1448,14,2,2,5,90978000,0.0550
4958,1814,45,4,2,0,33955000,0.0000
4959,602,18,2,5,1,26287000,0.0380
4960,1690,2,1,5,3,27139000,0.1105
4961,225,53,5,3,0,9997000,0.0000
4962,132,74,7,1,17,22404000,0.7588
4963,486,21,2,2,6,67633000,0.0887
4964,1407,66,6,3,3,13223000,0.2269
4965,527,87,8,2,0,5749000,0.0000
4966,1936,81,7,4,0,16265000,0.0000
4967,372,93,8,3,5,25466000,0.1963
4968,1989,30,3,1,0,18573000,0.0000
4969,14,66,6,4,0,23048000,0.0000
4970,1243,31,3,3,3,25831000,0.1161
4971,1105,62,6,4,2,17244000,0.1160
4972,630,42,4,3,8,62895000,0.1272
4973,256,23,2,1,0,33230000,0.0000
4974,408,94,8,2,5,28856000,0.1733
4975,372,93,8,2,17,36322000,0.4680
4976,1573,84,7,4,10,69966000,0.1429
4977,544,58,5,5,0,32279000,0.0000
4978,829,48,4,2,0,37355000,0.0000
4979,710,62,6,1,0,9829000,0.0000
4980,1724,83,7,3,2,65279000,0.0306
4981,1305,70,6,3,3,7342000,0.4086
4982,400,44,4,2,4,71838000,0.0557
4983,1417,42,4,4,0,36199000,0.0000
4984,908,6,1,2,4,66889000,0.0598
4985,435,87,8,5,1,6681000,0.1497
4986,867,75,7,2,2,2510000,0.7968
4987,959,24,2,4,5,25056000,0.1996
4988,534,44,4,1,1,31866000,0.0314
4989,439,85,8,5,4,5312000,0.7530
4990,1912,26,3,1,10,51332000,0.1948
4991,1259,9,1,5,0,69677000,0.0000
4992,47,91,8,1,4,15481000,0.2584
4993,170,65,6,2,3,9340000,0.3212
4994,988,94,8,1,5,15134000,0.3304
4995,1530,78,7,3,0,10363000,0.0000
4996,567,14,2,2,0,22030000,0.0000
4997,1891,5,1,3,3,50991000,0.0588
4998,202,26,3,3,6,56959000,0.1053
4999,278,94,8,4,4,11376000,0.3516
5000,1140,22,2,5,0,45200000,0.0000
5001,1463,88,8,2,1,8061000,0.1241
5002,1407,31,3,4,1,17132000,0.0584
5003,957,89,8,2,2,33484000,0.0597
5004,98,52,5,3,4,43126000,0.0928
5005,1670,88,8,4,1,15286000,0.0654
5006,1371,6,1,2,0,14045000,0.0000
5007,1518,75,7,3,1,40911000,0.0244
5008,1595,13,2,3,9,73167000,0.1230
5009,439,85,8,4,8,20325000,0.3936
5010,665,44,4,5,0,25855000,0.0000
5011,1486,80,7,1,13,71207000,0.1826
5012,281,25,3,4,0,13418000,0.0000
5013,72,10,1,1,1,12118000,0.0825
5014,918,83,7,5,7,75594000,0.0926
5015,1663,87,8,2,3,14641000,0.2049
5016,809,30,3,3,6,61882000,0.0970
5017,850,35,3,5,3,11225000,0.2673
5018,1947,71,6,4,0,25943000,0.0000
5019,311,49,5,3,7,65397000,0.1070
5020,1127,23,2,5,6,90746000,0.0661
5021,1255,23,2,2,7,41512000,0.1686
5022,228,85,8,4,5,17996000,0.2778
5023,675,76,7,5,4,19023000,0.2103
5024,1712,70,6,2,7,63045000,0.1110
5025,1257,82,7,4,10,52225000,0.1915
5026,117,11,1,1,11,100206000,0.1098
5027,1935,33,3,2,4,56096000,0.0713
5028,463,74,7,2,8,48205000,0.1660
5029,221,81,7,5,0,14610000,0.0000
5030,288,2,1,1,0,25465000,0.0000
5031,1788,90,8,3,2,17561000,0.1139
5032,290,18,2,3,10,53313000,0.1876
5033,1939,30,3,5,2,21759000,0.0919
5034,790,74,7,4,1,31819000,0.0314
5035,902,47,4,3,2,25657000,0.0780
5036,1334,26,3,3,0,41901000,0.0000
5037,1838,50,5,5,0,8746000,0.0000
5038,1793,83,7,3,6,20198000,0.2971
5039,1079,55,5,2,0,7068000,0.0000
5040,1558,73,7,3,2,21852000,0.0915
5041,1622,3,1,4,16,121237000,0.1320
5042,541,88,8,2,1,3698000,0.2704
5043,1525,44,4,3,10,39537000,0.2529
5044,1338,76,7,5,4,8651000,0.4624
5045,577,48,4,3,8,35928000,0.2227
5046,1424,39,4,4,0,13081000,0.0000
5047,1180,3,1,4,0,54461000,0.0000
5048,1192,81,7,1,0,9829000,0.0000
5049,312,37,4,2,5,39882000,0.1254
5050,1825,63,6,3,6,35509000,0.1690
5051,386,79,7,5,0,16892000,0.0000
5052,77,26,3,4,2,8315000,0.2405
5053,365,70,6,2,4,29789000,0.1343
5054,1980,50,5,3,0,23413000,0.0000
5055,1168,26,3,1,7,54457000,0.1285
5056,1995,84,7,3,1,8033000,0.1245
5057,601,60,5,5,0,9707000,0.0000
5058,616,53,5,3,0,33930000,0.0000
5059,16,96,8,5,2,36249000,0.0552
5060,1576,44,4,1,2,62767000,0.0319
5061,404,82,7,3,1,11707000,0.0854
5062,219,10,1,1,11,70026000,0.1571
5063,622,31,3,5,12,86970000,0.1380
5064,1019,75,7,1,9,86112000,0.1045
5065,873,22,2,3,4,180000000,0.0222
5066,1607,90,8,2,2,13204000,0.1515
5067,140,31,3,2,2,19075000,0.1048
5068,513,82,7,5,1,25657000,0.0390
5069,652,40,4,2,7,75970000,0.0921
5070,771,87,8,4,2,14683000,0.1362
5071,1493,84,7,5,0,15425000,0.0000
5072,924,40,4,3,2,43349000,0.0461
5073,404,82,7,4,2,12853000,0.1556
5074,25,77,7,2,1,9613000,0.1040
5075,1380,61,6,3,4,24947000,0.1603
5076,409,35,3,2,0,21490000,0.0000
5077,1281,18,2,5,5,49060000,0.1019
5078,370,61,6,4,19,70359000,0.2700
5079,953,7,1,4,0,37012000,0.0000
5080,28,6,1,3,9,118857000,0.0757
5081,1319,55,5,3,15,121052000,0.1239
5082,1110,90,8,4,1,11611000,0.0861
5083,294,47,4,5,0,79522000,0.0000
5084,1613,69,6,2,6,35274000,0.1701
5085,1891,24,2,5,0,8023000,0.0000
5086,930,49,5,5,4,46033000,0.0869
5087,134,96,8,4,1,30872000,0.0324
5088,831,69,6,1,10,45991000,0.2174
5089,1313,5,1,2,2,30896000,0.0647
5090,872,56,5,2,0,56273000,0.0000
5091,1373,22,2,4,0,39897000,0.0000
5092,940,52,5,4,5,28460000,0.1757
5093,1128,1,1,1,1,24897000,0.0402
5094,861,20,2,3,1,28433000,0.0352
5095,552,5,1,5,2,56303000,0.0355
5096,1600,34,3,1,8,41543000,0.1926
5097,635,21,2,4,4,72921000,0.0549
5098,455,39,4,5,3,37208000,0.0806
5099,1983,85,8,4,0,12920000,0.0000
5100,1591,62,6,2,8,23274000,0.3437
5101,407,12,1,4,1,53403000,0.0187
5102,774,54,5,3,8,36637000,0.2184
5103,615,12,1,1,10,62207000,0.1608
5104,1152,21,2,2,0,34309000,0.0000
5105,827,59,5,2,2,27917000,0.0716
5106,841,20,2,4,0,30332000,0.0000
5107,1812,90,8,5,9,10565000,0.8519
5108,1872,61,6,4,0,13822000,0.0000
5109,1556,64,6,5,1,64184000,0.0156
5110,1067,80,7,4,5,37392000,0.1337
5111,1372,90,8,2,1,9413000,0.1062
5112,565,47,4,2,4,31248000,0.1280
5113,918,15,2,1,13,83993000,0.1548
5114,454,22,2,3,2,14649000,0.1365
5115,1249,34,3,3,4,39736000,0.1007
5116,1647,4,1,3,0,69371000,0.0000
5117,424,62,6,3,7,11222000,0.6238
5118,557,54,5,3,4,13657000,0.2929
5119,1106,57,5,1,2,31459000,0.0636
5120,1039,16,2,2,0,20247000,0.0000
5121,824,50,5,4,12,142862000,0.0840
5122,1419,80,7,5,3,24528000,0.1223
5123,1435,75,7,1,6,24745000,0.2425
5124,1038,95,8,3,0,6833000,0.0000
5125,545,14,2,5,1,136331000,0.0073
5126,199,71,6,2,1,11947000,0.0837
5127,891,6,1,4,1,15959000,0.0627
5128,1012,96,8,4,3,15921000,0.1884
5129,1970,80,7,2,0,6598000,0.0000
5130,1486,80,7,3,20,117164000,0.1707
5131,1157,52,5,5,2,38892000,0.0514
5132,583,85,8,5,3,6567000,0.4568
5133,335,53,5,4,1,28524000,0.0351
5134,578,10,1,4,0,8993000,0.0000
5135,1836,15,2,3,11,86622000,0.1270
5136,1058,37,4,3,2,11877000,0.1684
5137,468,22,2,2,4,32520000,0.1230
5138,1601,39,4,3,0,12378000,0.0000
5139,646,61,6,5,1,42970000,0.0233
5140,1381,57,5,1,8,107352000,0.0745
5141,64,46,4,1,6,94247000,0.0637
5142,1526,38,4,4,0,18602000,0.0000
5143,1816,21,2,5,5,43685000,0.1145
5144,1774,53,5,4,5,35897000,0.1393
5145,191,3,1,4,6,116130000,0.0517
5146,1532,37,4,2,1,54663000,0.0183
5147,1686,34,3,4,13,42661000,0.3047
5148,1135,1,1,1,7,44655000,0.1568
5149,1101,14,2,5,20,145823000,0.1372
5150,1834,93,8,1,4,14753000,0.2711
5151,1007,62,6,5,0,22103000,0.0000
5152,656,10,1,3,0,45807000,0.0000
5153,132,74,7,4,6,63812000,0.0940
5154,1266,24,2,1,1,47397000,0.0211
5155,1186,4,1,1,2,24412000,0.0819
5156,1114,17,2,4,0,25180000,0.0000
5157,52,87,8,3,3,4629000,0.6481
5158,8,83,7,2,1,39814000,0.0251
5159,1375,79,7,4,10,23007000,0.4347
5160,1543,3,1,4,8,85126000,0.0940
5161,1616,73,7,1,1,49968000,0.0200
5162,730,92,8,5,0,7041000,0.0000
5163,1072,13,2,2,3,90606000,0.0331
5164,61,25,3,2,0,53059000,0.0000
5165,1084,26,3,2,1,27304000,0.0366
5166,667,15,2,4,9,62036000,0.1451
5167,1685,71,6,1,4,45046000,0.0888
5168,1570,49,5,4,0,7094000,0.0000
5169,1828,49,5,2,3,33608000,0.0893
5170,1358,82,7,3,3,38428000,0.0781
5171,1058,72,6,4,0,13235000,0.0000
5172,1048,15,2,4,1,66579000,0.0150
5173,1496,48,4,2,0,35799000,0.0000
5174,1286,3,1,3,10,122181000,0.0818
5175,1663,87,8,3,4,15435000,0.2592
5176,308,66,6,4,1,36713000,0.0272
5177,813,20,2,3,1,24127000,0.0414
5178,978,39,4,2,13,99772000,0.1303
5179,1172,36,3,2,4,68405000,0.0585
5180,1239,72,6,4,5,17331000,0.2885
5181,255,92,8,4,0,7901000,0.0000
5182,852,64,6,5,1,47991000,0.0208
5183,32,6,1,4,3,24121000,0.1244
5184,404,82,7,5,1,53284000,0.0188
5185,657,69,6,4,0,14532000,0.0000
5186,1893,50,5,2,2,50146000,0.0399
5187,740,73,7,4,0,32977000,0.0000
5188,1664,91,8,3,0,7709000,0.0000
5189,1745,87,8,2,12,20250000,0.5926
5190,1699,57,5,3,3,15338000,0.1956
5191,1088,3,1,4,1,78833000,0.0127
5192,1261,20,2,1,0,146245000,0.0000
5193,687,87,8,4,1,9467000,0.1056
5194,1361,94,8,3,3,16690000,0.1797
5195,86,27,3,5,0,8258000,0.0000
5196,976,71,6,4,2,14571000,0.1373
5197,595,78,7,3,7,16730000,0.4184
5198,925,23,2,4,9,35206000,0.2556
5199,657,69,6,3,0,15796000,0.0000
5200,677,73,7,4,10,25524000,0.3918
5201,1983,85,8,2,0,11174000,0.0000
5202,1753,41,4,1,9,95778000,0.0940
5203,1564,59,5,3,5,28620000,0.1747
5204,1581,16,2,4,7,104994000,0.0667
5205,1991,10,1,4,3,60578000,0.0495
5206,1923,23,2,3,7,77803000,0.0900
5207,71,84,7,3,5,30239000,0.1653
5208,620,24,2,2,0,9353000,0.0000
5209,1979,59,5,1,10,28774000,0.3475
5210,1405,39,4,3,3,56670000,0.0529
5211,56,14,2,2,5,35594000,0.1405
5212,594,32,3,3,9,93317000,0.0964
5213,742,71,6,3,6,27327000,0.2196
5214,1008,85,8,5,0,2711000,0.0000
5215,721,2,1,2,1,40411000,0.0247
5216,857,88,8,5,3,6603000,0.4543
5217,1552,17,2,2,9,118987000,0.0756
5218,734,92,8,5,3,11631000,0.2579
5219,1762,79,7,3,2,19509000,0.1025
5220,346,5,1,4,2,14153000,0.1413
5221,1355,12,1,3,5,30949000,0.1616
5222,1307,45,4,3,3,22456000,0.1336
5223,285,70,6,2,10,71757000,0.1394
5224,914,72,6,4,5,11267000,0.4438
5225,1997,5,1,4,3,25974000,0.1155
5226,19,11,1,3,0,74055000,0.0000
5227,1876,50,5,5,0,29214000,0.0000
5228,1281,2,1,3,11,43387000,0.2535
5229,403,6,1,3,2,15332000,0.1304
5230,1738,85,8,4,0,14446000,0.0000
5231,1336,57,5,3,10,40661000,0.2459
5232,1323,47,4,3,4,55575000,0.0720
5233,1215,5,1,5,7,101249000,0.0691
5234,1933,96,8,2,13,33005000,0.3939
5235,523,95,8,3,7,22579000,0.3100
5236,1216,5,1,1,8,135567000,0.0590
5237,1100,74,7,3,2,16835000,0.1188
5238,16,24,2,2,2,25944000,0.0771
5239,687,8,1,2,5,64906000,0.0770
5240,1021,93,8,4,4,18128000,0.2207
5241,617,28,3,4,1,30852000,0.0324
5242,1979,55,5,4,5,52368000,0.0955
5243,663,48,4,5,3,15398000,0.1948
5244,1519,71,6,3,1,9425000,0.1061
5245,954,23,2,4,2,33518000,0.0597
5246,443,43,4,2,0,20655000,0.0000
5247,1403,43,4,2,2,42068000,0.0475
5248,748,60,5,5,1,92919000,0.0108
5249,1151,2,1,3,1,28492000,0.0351
5250,810,10,1,3,0,35070000,0.0000
5251,1983,85,8,5,0,15322000,0.0000
5252,1153,29,3,1,0,7730000,0.0000
5253,87,15,2,1,1,13338000,0.0750
5254,1870,28,3,5,1,25493000,0.0392
5255,953,7,1,2,0,72826000,0.0000
5256,1369,65,6,4,7,8969000,0.7805
5257,926,90,8,2,4,25156000,0.1590
5258,535,37,4,5,1,31143000,0.0321
5259,239,96,8,3,4,15776000,0.2535
5260,1391,43,4,3,0,42764000,0.0000
5261,981,79,7,2,5,37056000,0.1349
5262,1369,65,6,2,1,12482000,0.0801
5263,1040,82,7,2,1,16766000,0.0596
5264,615,26,3,3,7,93206000,0.0751
5265,1489,80,7,2,1,29580000,0.0338
5266,1449,50,5,2,14,28574000,0.4900
5267,1494,65,6,2,12,43153000,0.2781
5268,753,56,5,1,0,44150000,0.0000
5269,148,44,4,4,2,27794000,0.0720
5270,1433,44,4,2,2,18469000,0.1083
5271,327,64,6,3,11,36818000,0.2988
5272,1092,78,7,2,5,37883000,0.1320
5273,1929,40,4,3,0,56124000,0.0000
5274,1978,17,2,3,3,15195000,0.1974
5275,1952,41,4,2,0,32218000,0.0000
5276,1155,22,2,4,3,19537000,0.1536
5277,1752,72,6,3,0,13704000,0.0000
5278,922,35,3,5,0,39676000,0.0000
5279,607,6,1,3,4,63931000,0.0626
5280,861,33,3,5,5,53060000,0.0942
5281,1431,87,8,3,7,33778000,0.2072
5282,1023,85,8,4,0,16663000,0.0000
5283,780,95,8,2,15,13553000,1.1068
5284,1192,77,7,4,0,64442000,0.0000
5285,1752,72,6,2,0,18458000,0.0000
5286,350,90,8,3,10,17738000,0.5638
