Age,MarketValueEUR
18,100000000
22,3000000
33,150000000
30,60000000
23,50000000
33,3000000
19,50000000
24,1000000
36,2000000
29,40000000
25,60000000
22,150000000
23,500000
33,10000000
28,500000
36,500000
22,100000000
30,50000000
27,500000
21,10000000
32,20000000
23,100000000
20,20000000
28,8000000
18,20000000
31,30000000
32,5000000
30,3000000
28,5000000
31,50000000
27,15000000
27,20000000
35,2000000
33,100000000
20,50000000
22,2000000
36,20000000
20,50000000
20,120000000
18,120000000
33,100000000
18,10000000
35,10000000
36,60000000
21,15000000
28,1000000
24,3000000
31,120000000
24,150000000
35,150000000
24,20000000
27,80000000
20,80000000
17,10000000
24,80000000
21,10000000
22,20000000
31,50000000
34,50000000
19,150000000
25,60000000
19,500000
28,100000000
33,150000000
29,8000000
33,50000000
21,40000000
25,100000000
30,10000000
17,150000000
26,60000000
34,10000000
26,60000000
21,20000000
30,10000000
17,5000000
22,5000000
18,15000000
20,20000000
24,5000000
21,1000000
23,50000000
35,5000000
32,60000000
28,8000000
18,1000000
26,30000000
34,40000000
30,50000000
23,2000000
27,15000000
35,150000000
33,100000000
22,5000000
18,500000
35,8000000
28,120000000
30,8000000
34,8000000
28,5000000
26,40000000
32,8000000
20,50000000
24,80000000
33,500000
21,40000000
18,10000000
28,100000000
27,3000000
28,30000000
28,5000000
25,40000000
18,60000000
32,120000000
21,15000000
24,120000000
20,8000000
36,15000000
27,60000000
20,500000
28,1000000
19,3000000
17,8000000
27,40000000
26,1000000
27,500000
32,60000000
20,60000000
17,100000000
20,30000000
20,100000000
24,2000000
35,60000000
29,120000000
23,30000000
30,2000000
27,60000000
24,10000000
32,5000000
29,5000000
30,10000000
24,5000000
28,120000000
33,3000000
34,150000000
18,1000000
33,2000000
25,8000000
29,3000000
31,100000000
20,150000000
36,60000000
33,50000000
26,500000
32,10000000
29,5000000
27,8000000
23,8000000
34,10000000
23,10000000
19,100000000
17,80000000
24,1000000
22,80000000
24,150000000
23,80000000
34,80000000
20,3000000
19,80000000
34,20000000
23,80000000
19,3000000
27,20000000
35,8000000
25,500000
34,8000000
20,1000000
29,1000000
34,500000
31,30000000
26,30000000
33,80000000
19,15000000
24,80000000
26,15000000
30,100000000
21,50000000
25,100000000
20,8000000
30,15000000
26,8000000
35,30000000
18,20000000
30,50000000
28,100000000
33,2000000
22,120000000
17,500000
20,500000
31,10000000
34,50000000
33,8000000
35,120000000
34,500000
24,40000000
35,20000000
33,20000000
36,50000000
24,120000000
36,2000000
31,3000000
36,10000000
18,120000000
19,2000000
22,10000000
25,30000000
33,500000
17,100000000
21,120000000
26,20000000
19,60000000
34,3000000
25,1000000
28,120000000
31,500000
29,8000000
33,120000000
34,60000000
26,80000000
18,5000000
28,50000000
22,10000000
28,2000000
28,8000000
32,100000000
28,50000000
20,1000000
21,60000000
25,40000000
34,30000000
26,15000000
33,500000
21,1000000
21,30000000
35,10000000
21,50000000
27,50000000
36,10000000
20,2000000
30,120000000
32,30000000
31,30000000
23,120000000
19,20000000
26,20000000
26,20000000
27,20000000
21,15000000
24,3000000
24,1000000
21,40000000
19,15000000
24,30000000
27,40000000
25,80000000
18,8000000
29,50000000
21,15000000
27,3000000
26,80000000
34,500000
26,100000000
20,20000000
23,10000000
20,15000000
23,2000000
24,120000000
33,20000000
28,100000000
17,15000000
35,2000000
32,80000000
28,60000000
36,60000000
34,100000000
25,80000000
33,50000000
31,10000000
21,100000000
27,8000000
33,150000000
27,5000000
33,120000000
21,120000000
28,10000000
25,15000000
18,100000000
25,15000000
29,10000000
27,60000000
34,8000000
29,15000000
35,40000000
21,3000000
21,50000000
18,1000000
33,30000000
32,3000000
26,8000000
35,500000
30,30000000
29,20000000
19,40000000
17,80000000
28,80000000
23,15000000
36,40000000
27,8000000
30,8000000
36,3000000
22,3000000
33,8000000
19,2000000
18,8000000
25,40000000
29,1000000
29,5000000
19,150000000
35,20000000
23,120000000
24,8000000
25,100000000
33,80000000
30,60000000
24,150000000
20,30000000
26,500000
28,2000000
19,100000000
27,20000000
22,1000000
31,60000000
20,15000000
18,60000000
27,15000000
24,50000000
25,30000000
20,3000000
21,60000000
34,3000000
33,15000000
29,40000000
30,3000000
27,1000000
36,120000000
27,120000000
32,3000000
17,1000000
34,2000000
18,3000000
19,60000000
27,3000000
33,20000000
30,8000000
23,20000000
33,15000000
17,30000000
18,100000000
20,30000000
20,150000000
35,80000000
32,50000000
23,20000000
23,8000000
29,100000000
34,500000
36,40000000
25,150000000
25,40000000
22,100000000
17,150000000
25,8000000
35,50000000
36,1000000
18,40000000
28,100000000
27,10000000
29,40000000
29,120000000
22,80000000
32,30000000
24,20000000
28,40000000
18,150000000
29,10000000
30,500000
20,8000000
20,50000000
35,50000000
22,40000000
30,8000000
35,50000000
18,15000000
35,50000000
35,15000000
32,50000000
17,20000000
23,30000000
24,20000000
23,50000000
21,40000000
27,500000
30,120000000
28,100000000
35,5000000
31,1000000
28,3000000
34,40000000
21,2000000
31,150000000
29,30000000
17,60000000
18,80000000
21,50000000
32,3000000
29,150000000
32,40000000
29,500000
24,60000000
24,10000000
19,150000000
20,5000000
35,80000000
33,40000000
22,5000000
17,2000000
19,15000000
34,80000000
22,500000
29,15000000
17,120000000
29,150000000
23,10000000
31,60000000
30,3000000
26,80000000
28,30000000
29,30000000
33,10000000
30,2000000
18,15000000
27,20000000
32,500000
20,2000000
28,100000000
24,5000000
19,500000
18,30000000
17,80000000
29,40000000
24,50000000
33,120000000
18,10000000
21,150000000
19,50000000
32,40000000
21,10000000
34,50000000
27,30000000
29,1000000
25,20000000
23,150000000
22,5000000
31,500000
36,2000000
34,10000000
26,120000000
32,150000000
19,120000000
25,2000000
25,20000000
17,20000000
23,2000000
32,20000000
18,30000000
32,3000000
29,3000000
34,500000
23,60000000
34,100000000
17,40000000
32,100000000
22,1000000
19,15000000
35,100000000
22,40000000
24,15000000
18,500000
31,60000000
35,8000000
24,500000
28,20000000
26,150000000
23,50000000
24,50000000
34,60000000
36,15000000
18,10000000
35,3000000
23,120000000
26,50000000
26,8000000
27,50000000
31,5000000
36,500000
34,20000000
21,500000
35,3000000
21,500000
26,150000000
23,3000000
31,30000000
20,150000000
23,5000000
23,100000000
23,50000000
33,2000000
17,150000000
27,20000000
32,5000000
17,2000000
27,1000000
25,40000000
23,100000000
31,80000000
35,60000000
20,10000000
22,15000000
18,150000000
32,50000000
23,15000000
21,3000000
27,5000000
28,1000000
35,40000000
29,500000
35,80000000
32,5000000
32,40000000
33,50000000
33,50000000
17,50000000
19,120000000
26,30000000
19,120000000
34,500000
29,500000
24,2000000
25,8000000
23,100000000
32,500000
22,3000000
32,5000000
19,3000000
23,120000000
24,150000000
33,20000000
24,120000000
32,1000000
27,40000000
23,8000000
24,80000000
36,1000000
27,30000000
32,1000000
31,50000000
26,8000000
26,20000000
27,3000000
18,80000000
19,50000000
31,80000000
17,150000000
17,120000000
24,8000000
35,3000000
18,5000000
30,2000000
30,120000000
36,100000000
21,80000000
27,2000000
26,500000
29,50000000
17,10000000
26,80000000
34,8000000
20,80000000
25,15000000
19,20000000
35,500000
27,2000000
19,80000000
19,2000000
25,40000000
18,1000000
25,15000000
18,30000000
35,3000000
28,500000
29,80000000
28,120000000
18,50000000
35,1000000
23,60000000
19,20000000
23,15000000
33,1000000
27,1000000
33,80000000
21,120000000
32,20000000
24,100000000
36,100000000
20,30000000
27,40000000
24,15000000
26,120000000
29,50000000
21,5000000
24,2000000
27,100000000
23,120000000
23,1000000
32,500000
24,60000000
31,20000000
29,15000000
30,120000000
32,10000000
20,15000000
30,500000
31,20000000
21,80000000
24,15000000
20,120000000
26,20000000
26,50000000
25,15000000
31,40000000
20,3000000
32,50000000
28,8000000
24,40000000
34,80000000
33,8000000
30,500000
19,50000000
36,5000000
27,1000000
34,120000000
22,30000000
22,15000000
29,80000000
21,10000000
27,80000000
17,15000000
34,8000000
26,10000000
19,120000000
34,15000000
19,150000000
32,80000000
31,150000000
33,50000000
36,500000
30,80000000
18,30000000
24,120000000
24,120000000
29,1000000
30,5000000
22,100000000
19,30000000
35,8000000
23,60000000
34,3000000
32,80000000
30,20000000
22,100000000
26,10000000
17,1000000
20,30000000
36,40000000
17,2000000
32,60000000
17,20000000
31,10000000
32,150000000
17,30000000
29,20000000
26,60000000
30,50000000
33,50000000
29,30000000
35,60000000
22,50000000
22,100000000
34,3000000
36,20000000
27,150000000
31,20000000
19,40000000
22,50000000
35,30000000
21,100000000
35,30000000
19,8000000
23,150000000
20,60000000
18,80000000
30,15000000
32,3000000
24,10000000
28,20000000
34,120000000
17,3000000
35,50000000
31,120000000
27,40000000
30,20000000
25,60000000
33,100000000
35,40000000
33,80000000
19,150000000
35,150000000
26,10000000
36,2000000
36,50000000
30,80000000
29,100000000
24,150000000
19,1000000
18,2000000
17,10000000
36,10000000
20,15000000
20,20000000
31,3000000
27,10000000
30,80000000
21,30000000
36,3000000
23,100000000
24,100000000
33,1000000
23,150000000
21,5000000
33,80000000
32,50000000
36,15000000
27,3000000
25,50000000
31,20000000
29,50000000
34,60000000
31,5000000
31,20000000
29,100000000
36,60000000
27,500000
22,2000000
30,5000000
23,500000
26,50000000
31,3000000
24,120000000
29,40000000
29,500000
24,3000000
22,2000000
26,40000000
24,30000000
34,2000000
20,100000000
20,5000000
27,60000000
23,40000000
22,15000000
18,60000000
19,2000000
33,80000000
31,120000000
29,30000000
29,10000000
17,80000000
22,30000000
28,60000000
29,100000000
17,15000000
35,1000000
22,10000000
30,60000000
29,8000000
32,5000000
20,120000000
23,500000
32,1000000
35,30000000
31,100000000
19,50000000
21,30000000
34,5000000
34,100000000
25,150000000
27,100000000
24,1000000
22,40000000
34,2000000
35,50000000
30,2000000
27,500000
28,40000000
18,500000
34,80000000
21,2000000
23,1000000
23,150000000
30,10000000
27,120000000
21,100000000
23,10000000
29,50000000
27,100000000
17,3000000
19,100000000
18,5000000
26,1000000
21,20000000
36,40000000
20,5000000
17,3000000
17,120000000
33,8000000
33,500000
17,20000000
32,150000000
30,20000000
34,10000000
29,10000000
27,1000000
34,100000000
21,5000000
19,8000000
27,40000000
29,20000000
33,2000000
25,100000000
36,60000000
35,5000000
24,20000000
24,10000000
34,20000000
17,30000000
34,10000000
29,10000000
34,10000000
23,50000000
35,100000000
32,5000000
23,40000000
20,5000000
32,8000000
27,150000000
27,3000000
30,5000000
26,500000
31,10000000
29,50000000
18,120000000
36,500000
31,50000000
30,500000
26,1000000
29,80000000
30,3000000
18,50000000
35,120000000
36,8000000
24,500000
25,150000000
24,120000000
20,100000000
23,60000000
34,15000000
21,10000000
35,150000000
20,20000000
17,50000000
18,8000000
33,8000000
21,80000000
18,120000000
18,40000000
27,150000000
20,20000000
23,500000
33,150000000
22,100000000
22,10000000
23,1000000
27,3000000
18,150000000
27,5000000
26,500000
21,15000000
33,40000000
22,40000000
23,40000000
35,20000000
36,2000000
25,10000000
21,5000000
21,100000000
24,80000000
36,500000
24,150000000
24,1000000
24,3000000
25,3000000
23,120000000
21,20000000
17,80000000
20,30000000
31,3000000
34,500000
22,10000000
31,20000000
30,8000000
36,1000000
31,15000000
22,2000000
34,500000
34,20000000
22,60000000
23,120000000
18,2000000
29,40000000
21,1000000
21,50000000
33,5000000
36,2000000
27,50000000
24,8000000
18,30000000
35,8000000
36,2000000
34,2000000
19,30000000
28,20000000
21,60000000
25,3000000
29,50000000
19,2000000
25,1000000
25,30000000
36,10000000
21,500000
26,2000000
25,5000000
20,2000000
29,5000000
20,150000000
20,20000000
32,80000000
33,150000000
31,150000000
34,60000000
32,5000000
33,10000000
27,120000000
25,2000000
33,80000000
33,30000000
19,100000000
30,10000000
31,10000000
22,50000000
23,5000000
36,8000000
33,10000000
22,1000000
29,60000000
21,3000000
22,40000000
34,80000000
17,1000000
28,10000000
33,10000000
28,8000000
30,500000
29,100000000
19,8000000
19,30000000
21,100000000
27,500000
28,15000000
33,100000000
22,5000000
33,10000000
25,60000000
25,100000000
26,30000000
28,120000000
20,5000000
26,2000000
33,5000000
25,150000000
19,80000000
25,3000000
32,40000000
31,5000000
27,30000000
36,15000000
34,500000
24,150000000
27,5000000
22,40000000
20,5000000
26,100000000
21,8000000
23,40000000
28,150000000
27,3000000
26,2000000
18,2000000
28,80000000
18,120000000
27,2000000
17,150000000
31,20000000
19,2000000
24,3000000
30,5000000
21,20000000
30,15000000
29,150000000
25,150000000
35,8000000
27,80000000
32,2000000
29,120000000
27,120000000
25,2000000
28,15000000
20,1000000
21,50000000
18,60000000
18,8000000
35,80000000
19,100000000
29,60000000
21,8000000
21,30000000
30,1000000
17,20000000
36,15000000
36,15000000
17,40000000
17,15000000
32,60000000
31,500000
24,1000000
24,20000000
26,10000000
25,50000000
27,1000000
20,60000000
25,15000000
27,40000000
30,500000
24,3000000
22,3000000
31,20000000
34,50000000
22,1000000
20,40000000
24,50000000
19,5000000
17,20000000
23,60000000
17,60000000
29,1000000
25,5000000
24,80000000
24,30000000
17,3000000
18,40000000
34,40000000
23,10000000
26,60000000
33,100000000
33,40000000
30,3000000
36,500000
32,150000000
24,30000000
34,40000000
24,5000000
35,30000000
25,500000
25,80000000
26,500000
21,40000000
22,1000000
30,120000000
21,60000000
36,8000000
34,100000000
18,10000000
34,3000000
35,10000000
18,50000000
31,60000000
31,120000000
32,20000000
27,150000000
26,1000000
30,10000000
29,2000000
17,60000000
26,2000000
24,50000000
19,500000
22,15000000
34,10000000
23,50000000
26,20000000
29,30000000
36,40000000
36,3000000
34,20000000
31,8000000
22,120000000
34,80000000
36,10000000
26,20000000
22,50000000
33,20000000
29,20000000
22,150000000
22,15000000
29,120000000
35,150000000
20,40000000
28,40000000
33,40000000
35,150000000
31,2000000
20,40000000
21,8000000
20,50000000
23,80000000
29,500000
29,50000000
35,1000000
17,10000000
21,5000000
32,2000000
29,30000000
33,500000
31,3000000
18,150000000
33,120000000
30,10000000
21,50000000
36,50000000
20,2000000
19,15000000
25,50000000
28,500000
33,150000000
24,8000000
34,10000000
22,40000000
30,1000000
20,50000000
32,500000
18,150000000
34,3000000
31,10000000
33,80000000
24,40000000
35,10000000
30,120000000
29,150000000
17,50000000
36,500000
26,80000000
20,20000000
30,150000000
18,3000000
34,15000000
29,500000
21,15000000
33,500000
26,60000000
19,10000000
20,40000000
20,10000000
21,15000000
35,30000000
25,80000000
34,20000000
18,10000000
17,100000000
22,15000000
35,15000000
25,1000000
31,1000000
28,500000
20,30000000
33,150000000
24,5000000
19,5000000
31,30000000
27,1000000
31,120000000
19,50000000
26,3000000
17,10000000
27,150000000
28,60000000
22,15000000
32,2000000
29,80000000
30,500000
20,5000000
17,120000000
30,2000000
36,40000000
21,80000000
23,150000000
23,50000000
34,150000000
23,50000000
19,80000000
24,15000000
35,50000000
23,2000000
29,80000000
22,500000
27,20000000
32,120000000
17,20000000
30,150000000
22,40000000
20,8000000
28,120000000
18,150000000
21,15000000
33,2000000
32,120000000
19,50000000
29,30000000
18,30000000
21,10000000
21,60000000
33,5000000
29,500000
35,50000000
35,50000000
26,2000000
17,8000000
36,1000000
31,500000
33,500000
23,40000000
23,120000000
32,40000000
18,40000000
32,1000000
29,120000000
35,80000000
22,40000000
31,60000000
33,80000000
19,500000
35,120000000
26,50000000
25,8000000
17,5000000
20,100000000
29,40000000
25,3000000
29,120000000
35,3000000
21,8000000
24,15000000
25,40000000
36,5000000
17,2000000
20,30000000
21,1000000
31,60000000
24,15000000
18,50000000
30,15000000
23,30000000
24,8000000
17,2000000
22,60000000
17,150000000
17,80000000
24,500000
20,30000000
17,20000000
36,20000000
19,40000000
30,500000
32,80000000
33,50000000
34,120000000
27,150000000
25,100000000
22,20000000
28,500000
31,5000000
36,3000000
33,50000000
26,15000000
36,100000000
30,50000000
33,2000000
18,500000
20,3000000
29,8000000
31,20000000
19,10000000
31,120000000
36,5000000
21,150000000
23,5000000
20,500000
25,50000000
27,8000000
25,8000000
32,60000000
24,40000000
34,500000
32,8000000
20,500000
26,15000000
26,3000000
36,150000000
20,15000000
19,1000000
23,50000000
33,500000
17,2000000
28,15000000
30,10000000
32,50000000
36,60000000
36,1000000
32,20000000
22,20000000
24,150000000
29,15000000
29,100000000
17,20000000
31,500000
31,150000000
25,50000000
34,8000000
34,15000000
36,100000000
36,40000000
36,80000000
33,100000000
17,100000000
21,2000000
22,100000000
20,8000000
22,500000
31,10000000
21,60000000
22,1000000
31,20000000
27,500000
26,100000000
27,5000000
35,2000000
23,3000000
18,30000000
36,60000000
25,5000000
19,3000000
31,20000000
20,80000000
30,5000000
19,500000
27,3000000
33,2000000
35,20000000
21,2000000
18,60000000
17,150000000
20,50000000
26,50000000
22,60000000
26,40000000
30,15000000
18,3000000
29,5000000
35,40000000
36,5000000
36,15000000
20,20000000
26,10000000
27,10000000
28,2000000
17,1000000
35,120000000
28,150000000
19,5000000
21,5000000
23,5000000
30,60000000
33,8000000
21,3000000
29,3000000
17,150000000
18,5000000
34,5000000
18,8000000
21,2000000
28,40000000
35,1000000
27,2000000
33,3000000
23,3000000
21,500000
28,15000000
25,1000000
23,40000000
25,120000000
24,3000000
20,30000000
32,120000000
24,150000000
31,5000000
25,50000000
26,30000000
17,60000000
29,3000000
31,120000000
23,30000000
22,3000000
26,500000
19,8000000
34,10000000
22,3000000
27,500000
31,20000000
30,30000000
23,100000000
18,60000000
20,80000000
31,50000000
23,15000000
20,15000000
36,60000000
26,50000000
26,500000
32,80000000
30,3000000
35,100000000
