PerformanceID,PlayerID,ClubID,LeagueID,SeasonID,PositionID,MarketValueEUR,WageEUR,Matches,MinutesPlayed,Goals,Assists,xG,xA,PassAccuracy,KeyPasses,TacklesWon,Interceptions,DefensiveDuelsWon,Shots,ShotsOnTarget,DribblesCompleted,ProgressivePasses,ProgressiveCarries,GoalContribution,GoalValueRatio,PerformanceScore
3552,400,44,4,5,9,71762000,15970,31,2148,1,5,1.02,5.23,90.3,0.75,2.22,2.55,58.5,1.03,35,0.36,5.2,0.98,6,0.0000000139,47.37
3553,768,59,5,3,3,68497000,10350,25,2250,8,4,9.06,5.86,71.3,1.8,0.98,1.33,41.1,4.85,41.8,2.04,2.6,1.86,12,0.0000001168,68
3554,1847,40,4,1,8,28537000,8880,19,1341,3,3,2.85,3.73,85.5,0.57,4.4,1.61,64,0,0,0.75,3.11,2.68,6,0.0000001051,45.63
3555,1817,29,3,2,2,18596000,3090,18,1462,6,3,8.15,2.96,77.4,2.05,0,0.98,40.3,3.08,34.5,2.83,3.66,1.95,9,0.0000003227,53.01
3556,1989,19,2,3,7,48035000,8710,31,2033,1,5,2.03,4.71,77.3,1.03,0.88,2.34,59.4,0.71,47.6,0.28,4.08,4.76,6,0.0000000208,46.25
3557,491,36,3,3,5,54573000,18990,38,2396,6,6,5.24,6.39,85.1,2.17,1.06,1.63,55.5,2.3,25.9,0.26,5.64,2.44,12,0.0000001099,72.43
3558,629,94,8,5,7,10789000,2670,31,1574,0,3,0.39,2.58,90,2.02,2.52,2.71,61.2,1.14,20.4,0.79,4.26,3.89,3,0,36.96
3559,1675,72,6,5,1,25527000,9270,31,2790,5,8,6.44,7.83,69.2,1.82,0.23,0.65,32.4,3.56,52.7,1.72,0.55,5.06,13,0.0000001959,72.32
3560,1763,67,6,4,7,11978000,2210,26,1521,1,1,1.43,0.91,77.5,0.96,2.88,1.49,78.4,0.68,49.9,0,3.12,0.98,2,0.0000000835,28.03
3561,861,20,2,2,5,34621000,11450,20,1512,2,0,2.29,0.67,73,3.29,1.7,1.69,38.3,1.34,29.8,1.28,6.8,1.97,2,0.0000000578,31.23
3562,207,15,2,2,4,38719000,16450,29,1944,6,9,5.05,8.91,82.1,2.76,0.66,1.76,53.6,0.72,41.8,2.58,6.56,4.1,15,0.000000155,84.57
3563,563,89,8,3,2,25121000,7340,37,2898,10,4,11.17,5.35,70.7,0.77,0.54,0.8,59.7,3.68,36.6,2.86,2.33,1.3,14,0.0000003981,75.56
3564,154,31,3,4,2,6695000,1750,17,1229,3,1,2.81,0.93,71.9,0.65,1.19,0.68,54.1,2.31,41.1,0.06,0.1,2.38,4,0.0000004481,29.77
3565,1058,37,4,1,8,14493000,2690,20,1578,0,3,0.28,3.05,83.3,0.68,2.11,1.96,47.1,0.88,24.5,0.75,7.71,0.81,3,0,33
3566,1417,42,4,1,7,41439000,16050,27,2266,2,1,1.84,1.06,80.5,1.04,1.24,2.03,61.1,0.35,37.5,0,0.25,3,3,0.0000000483,32.52
3567,988,94,8,2,5,15405000,4320,32,2880,5,9,5.83,9.64,78.6,2.92,1.94,0.45,39.3,3.23,33.9,0.57,5.98,4.46,14,0.0000003246,83.18
3568,219,10,1,5,1,88221000,13500,38,2729,10,7,9.8,6.83,73.8,1.97,0,1.2,51,3.62,36.3,0.94,4.26,3.13,17,0.0000001134,90.41
3569,756,87,8,1,4,10730000,3570,22,1930,1,0,1.74,1.02,84.7,1.58,2.3,1.86,32.1,0.87,50.5,0,5.69,1.97,1,0.0000000932,26.82
3570,6,68,6,4,10,36090000,11810,31,2328,0,2,0,1.97,80.5,0.24,0.18,0.26,34.6,0,0,0,2.59,0.21,2,0,23.11
3571,1555,22,2,2,10,51227000,14070,37,3330,0,2,0,1.84,81.7,0.06,0,0.34,55,0,0,0,2.15,0.01,2,0,26.41
3572,607,6,1,5,6,30969000,9400,37,2370,5,5,6.93,6.77,80.6,2.56,1.86,2.55,55.8,3.37,60.7,1.18,6.76,4.41,10,0.0000001615,68.32
3573,1322,51,5,1,1,56973000,9140,33,2306,7,6,9.67,5.29,70.5,1.55,0,0.35,35.5,1.82,36.4,1.8,2.64,2.43,13,0.0000001229,69.56
3574,723,95,8,1,3,10889000,3300,15,1063,1,3,1.67,3.65,77.9,1.76,0,0.88,36.6,2.72,20.1,2.61,3.39,3.89,4,0.0000000918,31.87
3575,1130,19,2,4,2,99617000,39910,31,1931,5,3,4.55,2.75,75.1,1.75,1.06,0.58,50.2,4.81,34.7,2.95,2.1,2.43,8,0.0000000502,50.56
3576,66,45,4,3,2,13176000,2380,18,1620,2,3,2.27,3.8,72,0.83,0.84,0.47,48.7,1.98,39.5,2.83,3.55,3.15,5,0.0000001518,36.63
3577,1012,96,8,1,8,18073000,5850,38,3037,1,0,1.36,0.54,85.9,0.59,2.01,3.26,75.7,0.78,44.9,0.61,4.83,1.78,1,0.0000000553,31.2
3578,1032,8,1,1,10,15106000,6210,22,1563,0,0,0,0.14,72.3,0.28,0.02,0.44,66.2,0,0,0,4.01,0.47,0,0,14.02
3579,41,11,1,3,7,18196000,7260,24,1306,0,1,0.64,1.31,68.5,0.5,2.87,2.74,73.1,0.8,10.9,1.08,5.11,1.96,1,0,24.99
3580,1554,57,5,5,8,32280000,10720,38,3420,1,2,0.37,2.71,88.7,0.9,2.25,0.77,55,0.49,23.6,0.38,6.91,1.26,3,0.000000031,38.54
3581,1278,15,2,2,3,58401000,17300,26,1694,8,0,7.81,0.63,80.1,1.37,1.05,0.98,35.5,4.16,46.9,0.84,3.89,1.91,8,0.000000137,50.11
3582,781,59,5,4,1,24568000,3820,12,1080,3,3,7.57,3.72,72.3,1.3,0,0.66,37.3,2.51,36.1,1.32,4.56,3.61,6,0.0000001221,39.16
3583,1145,51,5,1,6,90079000,34000,28,2098,8,3,7.92,5.03,85.3,0.75,1.34,1.12,15,1.23,34.8,0.55,3.28,4.75,11,0.0000000888,63.8
3584,1142,90,8,2,3,12946000,3360,24,2160,5,2,4.91,2.58,87,1.37,0.82,0.95,50.5,3.66,44.9,3.02,3.64,2.72,7,0.0000003862,48.42
3585,723,95,8,2,3,23180000,3930,36,3240,17,4,14.7,6.03,74.7,2.23,0.58,0.71,62.9,2.45,32.1,2.49,2.13,4.32,21,0.0000007334,108.54
3586,1061,43,4,4,3,36797000,8180,17,1445,5,2,4.36,3.51,74.2,1.97,0.84,0.71,52.8,2.49,25.9,1.2,1.28,1.62,7,0.0000001359,44.38
3587,592,15,2,3,7,17844000,7980,22,1494,3,0,3.13,0.29,77.1,1.53,1.22,3.16,80.6,1.34,41.5,1.1,5.75,3.27,3,0.0000001681,35.31
3588,1544,88,8,5,3,19214000,7170,18,1033,6,1,7.24,2.82,77.5,0.9,0.86,0.67,55.1,2.07,33.8,2.09,3.52,3.9,7,0.0000003123,43.87
3589,409,35,3,3,9,37025000,10130,22,1906,1,2,0.36,2.09,85.9,0.38,2.78,1.38,48.7,0.98,64.9,0.88,2.16,1.06,3,0.000000027,31.28
3590,1693,83,7,3,1,14569000,3100,15,1048,4,1,4.95,0,71.6,0.7,0.05,0.98,34.4,3.51,32.7,2.82,1.59,2.2,5,0.0000002746,32.29
3591,1669,91,8,4,9,1264000,500,6,488,0,0,0.3,0.27,76.7,0.64,1.99,1.16,58.9,1,46.7,0,5.95,2.25,0,0,16.07
3592,1864,20,2,1,5,63733000,24900,18,1325,1,5,0.68,5.67,83,1.98,2.82,1.71,47,1.69,37.5,0.88,5.25,2.91,6,0.0000000157,46.46
3593,1696,76,7,5,3,65828000,23200,34,2458,16,3,14.54,3.66,73.4,1.5,0.99,0.45,49.1,3.83,33.7,1.94,1.83,3.68,19,0.0000002431,96.07
3594,1191,96,8,2,6,6557000,2150,14,866,2,3,2.79,4.45,78.9,2.36,2.51,0.18,43.5,1.23,30.6,2.07,6.72,4.25,5,0.000000305,40.39
3595,997,77,7,3,2,72736000,15150,21,1890,9,3,11.66,4,69.6,1.55,1.17,0.61,23.1,2.14,41.6,4.26,2.57,3.27,12,0.0000001237,65.85
3596,1398,8,1,1,1,67400000,17070,31,2790,13,4,13,4.73,71.5,0.9,0.83,0.57,36.6,4.8,18.9,2.18,2.71,3.53,17,0.0000001929,88.12
3597,1464,1,1,4,3,60979000,20310,21,1866,6,6,7.69,5.41,69.7,0.78,0.49,0.41,41.8,5.41,25.7,2.02,2.36,3.29,12,0.0000000984,64.03
3598,1430,50,5,5,10,48913000,19400,38,2840,0,1,0,1.27,72.8,0.08,0.3,0.3,43,0,0,0,1.28,0.05,1,0,19.9
3599,229,90,8,3,5,6636000,2640,17,1137,0,3,0.8,2.74,86.7,2.33,1.32,1.03,49,2.03,53.8,0.99,2.74,4.08,3,0,31.32
3600,1002,72,6,5,10,26870000,11300,29,2610,0,0,0,0,78.4,0.15,0.26,0.16,59,0,0,0,4.35,0.17,0,0,17.38
3601,1601,39,4,1,10,6105000,2520,18,1526,0,0,0,0,78.8,0.17,0.15,0,38.1,0,0,0,2.89,0.21,0,0,12.15
3602,1736,17,2,4,5,38307000,6790,14,1218,2,1,3.16,1.61,82.3,2.51,2.43,0.45,81.3,0.26,41.5,2.84,10.9,4.69,3,0.0000000522,37.63
3603,781,59,5,5,1,64792000,15040,29,2343,12,3,14.52,3.13,73.2,1.79,0.91,0.82,62.9,3.87,40.5,0.69,1.99,4.13,15,0.0000001852,81.18
3604,1629,39,4,3,8,18651000,5430,23,1647,1,2,0.78,1.62,86.6,0.07,2.37,1.82,43.9,0,0,0.12,2.05,2.81,3,0.0000000536,30.7
3605,856,71,6,4,4,13439000,3780,20,1383,2,6,1.5,7.17,76,2.29,1.88,1.03,16.8,2.39,30.1,1.86,5.76,6,8,0.0000001488,53.72
3606,1774,53,5,5,2,19005000,6160,27,2430,6,2,10.39,3.69,72,0.81,1.04,0.35,49,3.26,52.7,1.32,1.94,2.36,8,0.0000003157,50.2
3607,36,67,6,2,9,10171000,2630,19,1185,1,2,1.18,1.77,73,0.96,3.09,1.47,59.4,0.17,26.4,0.79,6.47,3.87,3,0.0000000983,33.46
3608,530,6,1,5,2,33500000,6960,26,2152,5,4,5.47,4.34,85.3,2.42,0.09,0.42,37.9,4.37,61.7,3.45,2.98,2.28,9,0.0000001493,55.45
3609,1973,86,8,3,10,9423000,3110,17,1263,0,0,0,0,79.8,0.23,0.34,0.38,36.2,0,0,0,4.94,0.09,0,0,13.01
3610,1838,50,5,3,7,21134000,3240,28,2056,4,2,4.31,2.38,76.8,1.51,2.41,4.18,77.1,0.95,38.5,0.45,4.8,2.39,6,0.0000001893,50.77
3611,1968,36,3,3,10,19324000,4780,14,1260,0,0,0,0.05,82.2,0.28,0.15,0.45,26,0,0,0,2.13,0.32,0,0,11.46
3612,1458,93,8,1,6,28318000,10170,37,3330,6,8,5.61,8.43,76.4,1.01,1.52,1.74,47.9,1.76,46.4,1.31,6.67,1.92,14,0.0000002119,82.08
3613,1545,11,1,4,5,34296000,7510,22,1108,3,0,3.98,1.95,75.2,1,2.13,1.56,67.4,1.6,40.5,2.26,1.93,3.33,3,0.0000000875,30.03
3614,615,12,1,2,1,66870000,21780,28,2035,10,4,12.82,6.25,75.4,1.72,0.65,0.62,59.8,3.83,34.2,1.21,0.86,0.85,14,0.0000001495,73.31
3615,1531,8,1,2,10,27607000,8020,38,2386,0,0,0,0.36,82.3,0.62,0,0.39,41.6,0,0,0,8.09,0,0,0,18.76
3616,520,21,2,2,8,52567000,8960,30,1952,0,2,0.32,2.88,95.9,1.6,3.19,2.04,57.1,0.38,31,0.66,4.06,0.4,2,0,31.92
3617,411,8,1,3,4,29794000,13100,32,2880,2,4,1.53,4.5,79,0.92,1.24,1.29,43.9,0.92,42.3,2.11,8.22,1.68,6,0.0000000671,48.23
3618,608,46,4,5,10,9165000,1980,19,1561,0,0,0,0.31,73.1,0.31,0.17,0.38,33.1,0,0,0,3.63,0.04,0,0,12.81
3619,316,62,6,5,8,32189000,14410,16,1154,0,3,1.61,3.85,81.9,0,3.17,2.04,51.6,0.63,43.3,0,4.78,2.3,3,0,31.28
3620,1452,29,3,2,7,65949000,19330,31,2243,2,0,1.89,0.77,77.1,1.35,3.06,1.55,67.3,0.37,20.2,1.14,2.6,1.69,2,0.0000000303,31.05
3621,1829,48,4,4,1,97332000,33090,27,2227,6,4,6.26,5.19,81.5,0.83,0.01,1.03,52,5.21,40,0.68,2.52,2.75,10,0.0000000616,58.19
3622,1778,52,5,2,4,33734000,13650,16,1440,3,5,3.89,6.32,86.2,0.62,1.91,1.24,71.1,3.06,38.4,2.82,5.15,3.36,8,0.0000000889,52.21
3623,558,83,7,1,10,10437000,2600,31,2319,0,1,0,1.38,85.1,0.13,0.19,0.36,59.6,0,0,0,5.36,0,1,0,21.31
3624,1436,50,5,4,9,50563000,10170,18,1330,1,1,0.79,1.56,91.2,0.42,1.01,1.25,77.9,0.5,44.7,0.65,4.06,1.82,2,0.0000000198,25.61
3625,1190,64,6,3,3,21654000,7670,31,2546,10,8,8.31,9.44,76.2,2.4,0,0.89,38.7,2.98,44.5,2.74,3.4,1.08,18,0.0000004618,92.37
3626,274,42,4,2,10,25169000,10070,26,1764,0,0,0,0.2,76.1,0.11,0.07,0.23,36.4,0,0,0,1.04,0.09,0,0,11.87
3627,1614,4,1,5,10,77764000,33730,33,2420,0,2,0,2.08,67.6,0.06,0,0.31,10.7,0,0,0,4.51,0.17,2,0,22.57
3628,926,90,8,5,1,4179000,1450,13,969,7,3,6.13,3.25,75.8,1.53,0.55,0.07,50.3,1.42,48.1,2.95,2.89,2.67,10,0.000001675,54.35
3629,1273,9,1,1,8,23237000,8880,32,2574,2,3,2.41,3.12,81.4,0.47,2.91,2.56,54.3,1.1,48.2,1.43,5.62,1.5,5,0.0000000861,45.11
3630,1699,57,5,2,2,9249000,3150,18,1536,3,2,1.68,2.7,78.5,1.05,0.41,0.83,43.9,1.82,30.4,3.39,0.98,1.4,5,0.0000003244,34.61
3631,1783,58,5,4,1,83640000,18440,24,1751,11,2,10.34,2.86,78.5,1.92,0.51,0.43,54.9,2.81,32.5,2.44,2.09,2.55,13,0.0000001315,69.74
3632,927,20,2,1,3,29941000,12740,25,1612,12,1,12.75,2.37,72.4,2.4,0.17,0.45,51.1,1.55,41.3,0.52,4.59,5.1,13,0.0000004008,71.72
3633,725,32,3,1,9,25462000,6060,31,1949,2,2,1.85,2.47,80.9,0.78,1.79,1.75,58.2,1.2,37.7,0.52,5.72,2.99,4,0.0000000785,38.06
3634,1259,9,1,4,6,51996000,11390,28,2350,1,6,3.11,7.23,82.7,1.6,1.98,1.41,47.8,2.29,31.5,2.66,1.7,4.61,7,0.0000000192,51.03
3635,215,63,6,4,2,6002000,1170,6,534,3,1,5.24,0,74.7,2.18,0.81,0.76,39.3,3.96,35.5,2.88,2.51,0.71,4,0.0000004998,29.46
3636,956,15,2,1,6,44890000,13280,31,2511,3,3,2.48,3.01,75.2,2.49,1.24,1.73,55,2.05,38,2.88,5.21,5.06,6,0.0000000668,50.21
3637,1414,69,6,4,2,24914000,4780,28,2520,10,7,9.7,6.58,81.8,2.65,0.79,0.58,45.4,3.05,35.8,3.62,1.53,2.64,17,0.0000004014,89.56
3638,426,85,8,4,5,9496000,1640,33,2844,3,7,2.38,5.28,90.9,3.73,1.58,1.73,51.8,0.68,38.5,2.09,2.52,1.35,10,0.0000003159,67.08
3639,1703,48,4,2,8,23652000,3930,15,1228,1,0,0.83,0.96,72.4,0.25,1.58,2.71,53.1,0.03,23,1.2,4.56,0.94,1,0.0000000423,21.58
3640,852,35,3,1,7,28277000,12370,37,2528,2,3,2.54,3.83,93.4,1.9,1.02,3.21,53.1,0.33,42.2,0.51,5.73,0.24,5,0.0000000707,45.6
3641,1792,25,3,5,3,60698000,19100,12,973,4,5,4.47,5.21,76.3,0.31,0.25,0.33,43,4.07,35.3,1.22,2.78,1.73,9,0.0000000659,47.76
3642,1500,78,7,5,7,16722000,4020,27,2430,0,0,0.82,0,73.1,0.84,1.62,1.99,48.4,0.62,53.4,0.09,6.02,0.78,0,0,22.2
3643,1847,40,4,4,8,26889000,8320,18,1256,0,2,0.43,3,83.7,0.48,0.75,4.01,59.3,0.05,75,0.63,2.6,2.04,2,0,26.9
3644,129,16,2,1,10,68336000,15970,28,2197,0,2,0,2.02,70.1,0.41,0.1,0.49,21.9,0,0,0,3.02,0.28,2,0,22.46
3645,1283,19,2,2,3,52993000,8310,25,2250,7,1,6.96,1.32,77.6,0.86,0,0.82,32.6,3.51,40.3,1.17,2.89,4.05,8,0.0000001321,50.1
3646,1250,90,8,2,1,17608000,5820,18,1490,6,0,4.64,2.72,69.6,1.19,0.74,0.63,50.9,5.34,34.8,0.83,1.8,3.21,6,0.0000003408,39.91
3647,458,77,7,2,9,36327000,13090,31,2671,2,0,2.01,0.33,73.9,1.67,1.48,3.14,56.7,1.2,37.8,1.59,4.91,1.43,2,0.0000000551,33.52
3648,510,57,5,3,6,14868000,4940,19,1422,2,5,4.49,6.16,76.7,0.4,0.67,2.06,39.3,2.57,36.9,2.27,3.19,4.07,7,0.0000001345,45.26
3649,1022,85,8,2,8,2206000,660,26,2340,2,1,1.73,1.69,78.3,1.55,2.24,3.7,56.6,0.34,22.5,0.65,5.24,1.46,3,0.0000009066,38.22
3650,905,94,8,3,5,15879000,7030,8,524,1,1,2.57,1.75,82.7,4.2,1.5,0.73,59.1,1.44,29.1,2.9,5.4,3.99,2,0.000000063,29.33
3651,1336,57,5,4,1,28686000,10540,24,2160,11,4,11.87,4.31,85.7,1.89,0.01,0.53,44.5,3.9,38.2,2.39,2.72,3.27,15,0.0000003835,79.3
3652,733,13,2,1,5,36949000,10650,21,1348,5,4,6.37,3.73,83.3,2.73,2.94,0.98,39.9,1.32,26.9,0.99,8.39,5.23,9,0.0000001353,61.46
3653,648,61,6,5,1,33211000,9370,22,1642,13,3,13.14,4.24,84.4,1.35,0.46,0.87,41.4,5.83,19.9,0,2.31,2.34,16,0.0000003914,80.88
3654,1013,58,5,5,3,33776000,6100,38,2380,12,4,10.37,4.79,76.3,2.59,1.09,0.32,49.1,6.17,34.1,0.66,2.1,2.34,16,0.0000003553,85.02
3655,1898,23,2,1,2,48157000,12170,32,2119,12,3,9.68,2.44,78.5,0,0.84,0.51,33.1,4.9,46.9,2.01,2.89,3.68,15,0.0000002492,76.89
3656,1066,34,3,5,10,8809000,1370,12,1029,0,0,0,0,85.9,0,0,0.58,31,0,0,0,2.31,0.29,0,0,10.65
3657,920,62,6,2,5,31330000,7330,19,1641,4,7,3.27,7.3,83.7,0,1.95,1.04,46.2,3.9,30.5,2.18,3.65,5.26,11,0.0000001277,63.08
3658,1108,49,5,5,9,32212000,14080,28,2064,1,0,1.08,0,86.4,0,1.1,2.34,60.9,0,0,0,6.29,1.5,1,0.000000031,25.05
3659,580,89,8,3,10,10815000,4090,34,2895,0,0,0,0.16,75.8,0.48,0.08,0.44,20.4,0,0,0,6.39,0.1,0,0,18.64
3660,914,72,6,5,1,8204000,2300,16,1025,1,3,6.41,3.28,73.4,0.49,0.28,0.41,54.2,4.18,32.2,1.54,4.57,4.12,4,0.0000001219,30.62
3661,453,55,5,4,10,29009000,12060,34,3033,0,0,0,0,79.8,0.51,0.17,0.52,34,0,0,0,3.3,0.37,0,0,18.55
3662,653,16,2,2,9,33973000,12740,26,1338,1,2,0.99,2.55,85,0,2.88,1.45,64.7,0.03,53,0.24,6.74,2.15,3,0.0000000294,32.29
3663,1591,72,6,3,2,21655000,6340,24,1695,5,3,7.81,1.28,79.6,1.81,0.85,0.11,45.2,2.11,29.2,2.73,0,4.78,8,0.0000002309,49.24
3664,191,3,1,3,1,58888000,12850,23,2031,12,2,13.33,1.71,77.3,1.15,0.4,0.35,43.8,4.48,46.5,2.74,1.39,2.31,14,0.0000002038,72.42
3665,463,74,7,3,1,38088000,6050,24,2070,8,2,9.14,3.18,73.2,1.11,0.61,0,50.4,5.03,36.9,1.58,3.52,2.92,10,0.00000021,57.69
3666,816,64,6,1,8,10305000,2200,17,1501,0,2,0,1.64,88.2,0.94,2.2,2.44,47,1.04,47.5,0.74,3.24,2.45,2,0,28.65
3667,1787,80,7,4,1,19798000,3440,30,1987,4,5,6.98,4.63,74.6,0.73,0,0.71,51.5,5.4,48.7,1.91,3.9,0.72,9,0.000000202,52.16
3668,739,83,7,4,5,46618000,18450,38,2716,3,4,3.55,4.95,87.1,1.59,3.05,1.47,48.5,2.79,35,0.54,6.77,3.02,7,0.0000000644,55.57
3669,1566,35,3,2,5,11378000,3920,13,1025,0,0,2.01,0.54,83.7,2.16,1.99,1.28,55.7,2.56,50.5,2.42,3.87,4.59,0,0,20.67
3670,1909,21,2,4,9,15817000,3890,6,502,0,0,0,0.36,91,0.58,1.91,3.15,56.9,0.69,39,0.53,2.74,3.73,0,0,18.11
3671,228,85,8,1,6,5634000,1020,12,1080,2,1,2.03,1.77,74,2.24,0.69,0.9,54.1,2.83,50,0.08,6.41,3.54,3,0.000000355,31.17
3672,1417,42,4,2,7,52879000,16730,24,2136,2,1,1.63,1,74.4,0.9,2.67,1.12,54,0.75,29.6,0.46,3.6,3.35,3,0.0000000378,33.83
3673,458,77,7,4,9,9598000,4010,15,1106,0,0,0.49,0.43,78.6,0.12,3.31,2.54,68.7,0.68,47.7,0.15,5.1,2.36,0,0,20.61
3674,1402,47,4,2,8,32534000,9540,38,3261,1,2,0.53,1.92,81,0.01,1.16,2.12,90.7,0.47,37.1,0.68,6.61,2.28,3,0.0000000307,38.04
3675,556,96,8,3,2,27244000,4910,20,1583,12,8,12.47,7.82,69.4,0,0.25,0.26,44.2,1.58,36.8,0.54,1.49,2.65,20,0.0000004405,92.75
3676,1142,90,8,3,3,11077000,3390,29,2610,12,2,11.8,5.02,79.5,1.99,0.28,0.6,46.4,1.6,29.1,0.83,2.14,2.04,14,0.0000010833,76.2
3677,1196,21,2,4,6,151907000,48900,21,1779,2,5,2.99,6.83,82.1,0.61,2.4,1.22,49.2,1.93,37.6,3.54,3.35,5.81,7,0.0000000132,49.35
3678,788,27,3,1,7,80716000,21410,35,2370,2,1,2.61,1.23,81.8,0,3.37,1.92,67.9,0,0,1.32,9.24,3.69,3,0.0000000248,38.84
3679,46,73,7,4,6,35873000,16000,30,2409,5,6,5.39,5.98,77.7,2.27,1.05,1.44,52.8,0.13,45.9,1.92,6.07,4.08,11,0.0000001394,68.97
3680,7,66,6,1,5,11486000,2180,22,1888,2,3,1.49,3.93,86,3.59,2.4,1.32,43.8,1.73,42.1,0.75,2.8,4.23,5,0.0000001741,45.27
3681,820,48,4,3,9,35200000,14940,33,1950,3,2,3.48,2.64,82.5,0.58,2.02,2.11,48.5,0.72,27.4,1.35,5.23,2.45,5,0.0000000852,41.75
3682,1755,76,7,4,10,56199000,23370,30,2700,0,0,0,0.31,76.8,0.5,0.33,0.51,27,0,0,0,1.41,0,0,0,16.11
3683,545,14,2,2,9,15905000,3360,19,1710,0,3,0.18,2.43,78.4,0.89,3.15,2.46,68.7,0.62,39.9,0,4.42,1.94,3,0,34.93
3684,1921,90,8,3,10,4524000,740,28,1733,0,0,0,0.23,73.8,0.09,0.13,0.03,25.5,0,0,0,4.18,0.11,0,0,12.7
3685,1311,80,7,1,10,11772000,4820,27,2430,0,0,0,0.28,72.5,0,0.09,0.78,24.1,0,0,0,1.11,0.2,0,0,14.15
3686,1074,11,1,2,1,50405000,8940,30,2346,9,8,11.18,8.98,84.9,0.93,0.79,0,67,1.79,33.8,0.71,2.81,3.73,17,0.0000001786,87.69
3687,217,47,4,4,3,69608000,19510,36,3039,11,6,11.69,7.73,76.4,0.65,0.02,0.32,43.1,3.36,29,1.42,1.27,3.23,17,0.000000158,86.88
3688,164,96,8,4,8,3636000,1240,11,745,0,2,0,2.56,91,0.86,3.41,1.43,60.3,0.01,31.6,0.2,3.36,0.77,2,0,26.01
3689,1829,89,8,1,1,18692000,7120,30,2632,9,4,9.52,3.3,73.5,0.71,0.92,0.27,68,3.11,18.7,0.44,1.69,4.26,13,0.0000004815,71.96
3690,862,92,8,2,8,12141000,3390,25,2133,0,2,1.01,2.46,70.6,0.46,2.44,1.78,71,0.34,50.3,0,2.85,1.12,2,0,28.51
3691,1759,64,6,4,10,11437000,3870,27,1836,0,0,0,0.29,72.8,0.24,0.04,0.21,15.9,0,0,0,3.15,0.29,0,0,12.62
3692,803,94,8,4,10,4670000,910,22,1741,0,1,0,0.64,83.8,0.41,0.09,0.26,45.5,0,0,0,0.83,0,1,0,16.81
3693,1933,96,8,3,1,13504000,5760,34,2517,12,4,13.92,4.99,71.2,1.99,0.23,0.28,36.9,3.87,39.3,2.16,1.4,3.79,16,0.0000008886,83.25
3694,1221,91,8,2,7,21004000,3720,21,1890,2,0,2.52,0.98,83.5,0.8,2.65,1.16,71.6,0,0,0.93,3.77,2.99,2,0.0000000952,29.78
3695,124,45,4,4,8,69801000,27830,38,3241,1,1,1.16,1.49,81.9,1.82,3.6,0.81,49.8,0,0,0.33,1.63,0.49,2,0.0000000143,33.47
3696,1139,35,3,1,6,87193000,22600,38,3420,6,8,6.18,8.16,81.6,1.89,1.77,1.17,53.9,1.66,35.5,1.88,5.25,3.89,14,0.0000000688,84.03
3697,564,20,2,4,8,31129000,10360,12,924,1,0,1.04,0.48,76.4,0.95,2.12,3.05,43.3,1.44,34.4,0.02,4.51,1.73,1,0.0000000321,22.95
3698,1273,9,1,2,8,35737000,6470,25,1851,0,0,0.24,0.29,81.3,0.35,1.37,2.15,64.5,0.72,37.7,1.19,2.87,3.43,0,0,20.07
3699,664,23,2,4,9,18994000,5120,38,2485,4,0,3.89,0.78,84.2,1.36,2.56,2.2,61.9,1.11,52.9,0.35,6.23,1.81,4,0.0000002106,42.12
3700,1079,66,6,5,8,4511000,1660,18,1620,1,0,2.02,0,78.8,0.62,1.33,2.3,62.3,0.68,13.3,0.85,1.34,2.33,1,0.0000002217,22.33
3701,837,5,1,1,8,59998000,20750,24,2005,2,1,2.46,0.86,79.8,0.33,2.12,2.62,49,0.48,51.3,0,6,0.84,3,0.0000000333,33.75
3702,279,93,8,4,7,11204000,3650,29,2301,0,0,0.06,0,87.8,0.7,3.68,2.59,87.2,1.07,37.3,1.46,4.32,0.04,0,0,25.43
3703,462,78,7,1,7,5027000,2040,23,1400,2,1,2.68,1.56,88.7,1.07,3.41,1.54,42.1,0,0,1.08,1.29,1.46,3,0.0000003979,31.28
3704,1516,4,1,5,5,90735000,24670,18,1268,2,4,1.2,4.77,84.3,1.27,2.08,2.72,52.9,1.89,43.8,0.88,8.2,2.3,6,0.000000022,46.94
3705,1921,33,3,5,10,26420000,6620,18,1440,0,0,0,0.11,74.1,0.1,0.17,0.57,24.8,0,0,0,1.83,0,0,0,11.2
3706,1972,19,2,2,9,29337000,8940,28,2520,1,3,0.96,3.36,73.9,1.13,3.73,2.88,79.9,0.55,37.3,1.45,2.94,3.66,4,0.0000000341,43.42
3707,1210,27,3,3,2,86809000,30300,27,2272,9,1,10.18,0.23,96,1.15,0.4,0.41,55.4,3.47,38.7,1.56,2.9,3.97,10,0.0000001037,60.17
3708,194,57,5,3,2,76412000,13850,18,1297,8,1,8.5,2.03,80.8,0.99,0.09,1.18,55.8,2.38,36.8,3,4.1,3.73,9,0.0000001047,52.96
3709,1143,18,2,4,8,38481000,13520,32,1952,0,0,0.83,0,78.7,0.93,2.29,1.69,77.5,1.05,34.8,0.33,4.21,2.56,0,0,22.32
3710,1123,38,4,5,5,41120000,11100,18,894,3,3,4.67,4.59,72.4,2,1.49,2.16,22.6,2.86,48.4,1.03,5.5,3.5,6,0.000000073,43.16
3711,1653,26,3,3,6,118692000,28850,38,2847,7,3,7.99,3.41,84.8,0.87,2.17,2.7,69.2,2.39,38.1,0,4.34,4.39,10,0.000000059,67.32
